bath,balcony,price,total_sqft_float,bhk,price_per_sqft
2.0,3.0,74.0,1290.0,2,0.05736434108527132
3.0,2.0,86.58,1665.0,3,0.052
2.0,3.0,85.0,1542.0,3,0.05512321660181582
2.0,3.0,69.0,1300.0,3,0.05307692307692308
2.0,2.0,90.0,1495.0,2,0.06020066889632107
3.0,1.5843757375501535,92.0,1560.0,3,0.05897435897435897
2.0,2.0,75.0,1420.0,3,0.0528169014084507
1.0,0.0,36.29,825.0,1,0.043987878787878784
2.0,1.0,50.6,983.0,2,0.05147507629704985
3.0,2.0,95.84,1843.0,3,0.05200217037438958
3.0,2.0,97.0,1500.0,3,0.06466666666666666
3.0,1.0,76.85,1366.0,2,0.05625915080527086
1.0,1.0,25.0,525.0,1,0.047619047619047616
3.0,2.0,136.0,2265.0,3,0.060044150110375276
3.0,2.0,130.0,2200.0,3,0.05909090909090909
1.0,1.0,30.0,525.0,1,0.05714285714285714
2.0,2.0,56.74,1051.0,2,0.05398667935299715
1.0,1.0,30.0,525.0,1,0.05714285714285714
3.0,2.0,69.0,1300.0,3,0.05307692307692308
2.0,1.0,40.0,700.0,2,0.05714285714285714
1.0,0.0,19.695,458.0,1,0.04300218340611354
3.0,3.0,88.0,1700.0,3,0.05176470588235294
3.0,1.0,165.0,2775.0,4,0.05945945945945946
3.0,1.0,99.0,1900.0,3,0.05210526315789474
2.0,3.0,80.0,1290.0,2,0.06201550387596899
3.0,2.0,113.0,1868.0,3,0.06049250535331906
2.0,1.0,83.0,1366.0,2,0.06076134699853587
2.0,1.0,40.0,700.0,2,0.05714285714285714
2.0,2.0,71.5,1339.0,2,0.05339805825242718
1.0,1.0,35.0,670.0,1,0.05223880597014925
1.0,1.0,30.0,525.0,1,0.05714285714285714
3.0,2.0,95.0,1498.0,3,0.06341789052069426
3.0,2.0,86.91,1665.0,3,0.052198198198198195
3.0,2.0,86.58,1665.0,3,0.052
1.0,1.0,38.44,712.0,1,0.053988764044943814
2.0,3.0,95.0,1507.0,3,0.0630391506303915
2.0,2.0,85.0,1339.0,2,0.06348020911127707
1.0,1.0,27.0,525.0,1,0.05142857142857143
1.0,1.0,27.5,525.0,1,0.05238095238095238
1.0,1.0,26.25,525.0,1,0.05
1.0,1.0,26.0,525.0,1,0.049523809523809526
2.0,1.0,59.0,1050.0,3,0.05619047619047619
3.0,3.0,90.0,1600.0,3,0.05625
3.0,2.0,56.57,1100.0,3,0.051427272727272724
3.0,2.0,96.2,1843.0,3,0.052197504069451985
2.0,2.0,65.0,1240.0,2,0.05241935483870968
2.0,1.0,41.0,700.0,2,0.05857142857142857
1.0,1.0,41.0,700.0,2,0.05857142857142857
3.0,1.0,58.0,1100.0,3,0.05272727272727273
2.0,1.0,65.0,1140.0,2,0.05701754385964912
2.0,1.0,40.0,700.0,2,0.05714285714285714
1.0,1.0,26.01,525.0,1,0.049542857142857145
2.0,3.0,70.0,1322.0,2,0.0529500756429652
2.0,1.0,105.0,1698.0,2,0.061837455830388695
3.0,2.0,69.0,1300.0,3,0.05307692307692308
3.0,1.0,69.0,1300.0,3,0.05307692307692308
2.0,1.0,63.0,1167.0,2,0.05398457583547558
3.0,1.0,69.0,1300.0,3,0.05307692307692308
2.0,2.0,78.0,1430.0,2,0.05454545454545454
2.0,1.0,36.0,700.0,2,0.05142857142857143
3.0,2.0,58.0,1100.0,3,0.05272727272727273
2.0,3.0,69.0,1300.0,3,0.05307692307692308
3.0,3.0,105.0,2000.0,3,0.0525
2.0,0.0,62.0,1200.0,2,0.051666666666666666
3.0,2.0,95.0,1843.0,3,0.05154639175257732
2.0,1.0,46.29,900.0,2,0.05143333333333333
1.0,1.0,37.32,850.0,1,0.043905882352941177
1.0,1.0,30.0,525.0,1,0.05714285714285714
3.0,3.0,105.0,1938.0,3,0.05417956656346749
3.0,2.0,96.2,1843.0,3,0.052197504069451985
1.0,1.0,26.0,525.0,1,0.049523809523809526
2.0,2.0,36.0,700.0,2,0.05142857142857143
3.0,1.5843757375501535,95.0,1622.0,3,0.058569667077681874
2.0,1.0,58.0,957.0,2,0.06060606060606061
2.0,1.0,56.0,957.0,2,0.05851619644723093
4.0,0.0,200.0,3000.0,4,0.06666666666666667
3.0,1.0,89.0,1536.0,3,0.057942708333333336
4.0,1.0,130.0,2400.0,4,0.05416666666666667
3.0,1.0,93.34,1574.0,3,0.059301143583227446
2.0,0.0,52.5,957.0,2,0.054858934169279
3.0,1.0,104.0,1536.0,3,0.06770833333333333
2.0,2.0,54.5,957.0,2,0.056948798328108674
4.0,3.0,135.0,2422.0,4,0.05573905862923204
2.0,1.0,55.0,957.0,2,0.05747126436781609
2.0,2.0,56.0,957.0,2,0.05851619644723093
3.0,3.0,90.0,1800.0,3,0.05
3.0,2.0,90.0,1800.0,3,0.05
3.0,2.0,180.0,2500.0,3,0.072
3.0,2.0,190.0,2500.0,3,0.076
3.0,2.0,175.0,1962.0,3,0.0891946992864424
2.0,1.0,65.0,1057.0,2,0.06149479659413434
2.0,1.0,98.0,1354.0,3,0.0723781388478582
3.0,3.0,115.0,1945.0,3,0.05912596401028278
3.0,2.0,165.0,1960.0,3,0.08418367346938775
2.0,2.0,58.06,1060.0,2,0.05477358490566038
3.0,1.0,105.0,1563.05,3,0.06717635392341896
3.0,3.0,99.0,1717.0,3,0.05765870704717531
4.0,1.0,240.0,3260.0,4,0.0736196319018405
2.0,2.0,78.0,1349.0,2,0.05782060785767235
2.0,2.0,78.0,1121.0,2,0.0695807314897413
2.0,1.0,50.0,1100.0,2,0.045454545454545456
2.0,1.0,78.0,1200.0,2,0.065
3.0,0.0,89.0,1476.0,3,0.06029810298102981
3.0,2.0,82.0,1493.0,3,0.05492297387809779
2.0,2.0,50.0,1200.0,2,0.041666666666666664
3.0,2.0,116.0,1719.0,3,0.06748109365910412
2.0,2.0,50.0,1115.0,2,0.04484304932735426
2.0,1.0,61.2,1125.0,2,0.054400000000000004
3.0,2.0,151.0,2170.0,3,0.0695852534562212
3.0,1.0,95.0,1476.0,3,0.06436314363143632
2.0,1.0,50.3,1200.0,2,0.041916666666666665
3.0,2.0,123.0,1787.0,3,0.06883044208170118
2.0,2.0,59.8,1090.0,2,0.054862385321100916
3.0,2.0,104.0,1691.0,3,0.06150206978119456
4.0,3.0,272.0,4260.0,4,0.06384976525821597
4.0,3.0,120.0,2111.0,3,0.05684509711037423
2.0,1.0,39.0,950.0,2,0.04105263157894737
2.0,2.0,42.0,1105.0,2,0.03800904977375565
3.0,2.0,92.0,1667.0,3,0.055188962207558485
3.0,2.0,82.0,1494.0,3,0.05488621151271754
1.0,1.0,43.82,770.0,1,0.05690909090909091
2.0,1.0,60.0,1147.0,2,0.05231037489102005
2.0,2.0,72.0,1375.0,2,0.05236363636363636
2.0,2.0,60.0,1200.0,2,0.05
4.0,2.0,333.0,4260.0,4,0.07816901408450705
2.0,2.0,83.0,1495.0,2,0.05551839464882943
4.0,2.0,325.0,4000.0,4,0.08125
2.0,1.0,69.0,1225.0,3,0.0563265306122449
3.0,2.0,132.0,1917.0,3,0.06885758998435054
2.0,1.0,78.0,1375.0,2,0.05672727272727273
4.0,2.0,344.0,4408.0,4,0.0780399274047187
2.0,2.0,95.0,1309.0,2,0.07257448433919023
3.0,0.0,105.0,1476.0,3,0.07113821138211382
2.0,2.0,67.0,1158.0,2,0.05785837651122625
2.0,3.0,67.0,1214.0,2,0.05518945634266886
4.0,3.0,120.0,2110.0,3,0.05687203791469194
2.0,2.0,110.0,1495.0,2,0.07357859531772576
2.0,3.0,85.0,1575.0,2,0.05396825396825397
2.0,2.0,55.0,1069.0,2,0.05144995322731525
2.0,1.0,68.0,1100.0,2,0.06181818181818182
3.0,3.0,112.0,1715.0,3,0.0653061224489796
2.0,1.0,65.0,1100.0,2,0.05909090909090909
2.0,2.0,66.25,1230.0,2,0.05386178861788618
2.0,1.0,45.0,1189.0,2,0.03784693019343986
2.0,2.0,90.0,1585.0,2,0.056782334384858045
2.0,2.0,80.0,1245.0,2,0.0642570281124498
3.0,2.0,142.0,2035.0,3,0.06977886977886978
3.0,1.0,110.0,1747.0,3,0.06296508299942759
2.0,2.0,80.0,1377.0,2,0.05809731299927379
2.0,1.0,61.0,1181.0,2,0.05165114309906858
2.0,2.0,75.0,1121.0,2,0.06690454950936664
2.0,2.0,50.0,1200.0,2,0.041666666666666664
2.0,2.0,42.0,1190.0,2,0.03529411764705882
3.0,1.5843757375501535,125.0,1925.0,3,0.06493506493506493
2.0,2.0,92.0,1567.0,2,0.058710912571793235
3.0,2.0,88.5,1565.0,3,0.056549520766773165
2.0,2.0,65.0,1101.0,2,0.05903723887375113
3.0,1.0,125.0,1896.0,4,0.06592827004219409
2.0,0.0,58.0,1000.0,2,0.058
2.0,2.0,66.0,1101.0,2,0.05994550408719346
4.0,2.0,155.0,2507.0,4,0.061826884722776226
2.0,2.0,77.0,1400.0,3,0.055
2.0,1.0,68.75,1250.0,3,0.055
2.0,2.0,68.48,1245.0,3,0.05500401606425703
2.0,1.0,87.01,1350.0,3,0.06445185185185186
2.0,2.0,80.99,1350.0,3,0.05999259259259259
2.0,2.0,75.08,1365.0,3,0.055003663003663
3.0,2.0,77.99,1300.0,3,0.059992307692307685
2.0,1.0,80.99,1350.0,3,0.05999259259259259
2.0,2.0,76.45,1390.0,3,0.055
3.0,3.0,78.3,1350.0,3,0.057999999999999996
2.0,2.0,68.75,1250.0,3,0.055
3.0,2.0,77.99,1300.0,3,0.059992307692307685
2.0,3.0,73.43,1335.0,3,0.05500374531835207
3.0,2.0,77.99,1300.0,3,0.059992307692307685
3.0,3.0,77.99,1300.0,3,0.059992307692307685
2.0,2.0,73.43,1335.0,3,0.05500374531835207
3.0,2.0,80.99,1350.0,3,0.05999259259259259
2.0,1.0,68.75,1250.0,2,0.055
3.0,2.0,80.99,1350.0,3,0.05999259259259259
7.0,1.5843757375501535,140.0,4100.0,7,0.03414634146341464
7.0,2.0,125.0,2800.0,7,0.044642857142857144
2.0,2.0,47.0,1062.0,2,0.044256120527306965
1.0,0.0,70.0,1200.0,2,0.058333333333333334
6.0,1.5843757375501535,115.0,3500.0,6,0.032857142857142856
2.0,2.0,52.0,1200.0,2,0.043333333333333335
2.0,1.0,52.0,1020.0,2,0.050980392156862744
2.0,1.0,49.5,1200.0,2,0.04125
2.0,2.0,50.0,945.0,2,0.05291005291005291
2.0,2.0,45.0,1060.0,2,0.04245283018867924
2.0,1.0,46.0,1100.0,2,0.04181818181818182
2.0,1.0,49.0,1185.0,2,0.04135021097046414
2.0,3.0,53.0,997.0,2,0.05315947843530592
2.0,2.0,42.0,1060.0,2,0.03962264150943396
1.0,1.0,25.0,480.0,1,0.052083333333333336
2.0,1.0,41.5,1125.0,2,0.03688888888888889
2.0,2.0,60.0,1180.0,2,0.05084745762711865
3.0,2.0,75.0,1450.0,3,0.05172413793103448
2.0,3.0,55.0,1066.0,2,0.051594746716697934
2.0,1.0,60.0,1025.0,2,0.05853658536585366
3.0,2.0,75.0,1400.0,3,0.05357142857142857
2.0,2.0,68.0,1269.72,2,0.05355511451343603
2.0,3.0,70.0,1265.0,2,0.05533596837944664
2.0,1.0,59.0,1012.0,2,0.058300395256917
2.0,1.0,68.0,1250.0,2,0.0544
3.0,3.0,85.0,1540.0,3,0.05519480519480519
2.0,1.0,65.0,1220.0,2,0.05327868852459016
4.0,2.0,215.0,3535.0,4,0.06082036775106082
1.0,2.0,25.0,750.0,1,0.03333333333333333
3.0,3.0,155.0,1900.0,3,0.08157894736842106
5.0,2.0,225.0,4200.0,5,0.05357142857142857
3.0,2.0,80.0,1570.0,3,0.050955414012738856
3.0,2.0,105.0,1665.0,3,0.06306306306306306
3.0,2.0,98.0,1793.0,3,0.05465699944227551
2.0,2.0,58.0,1015.0,2,0.05714285714285714
2.0,2.0,58.0,1150.0,2,0.050434782608695654
2.0,2.0,69.0,1280.0,3,0.05390625
2.0,2.0,73.0,1410.0,3,0.05177304964539007
1.0,1.0,45.0,870.0,2,0.05172413793103448
2.0,2.0,60.0,1150.0,2,0.05217391304347826
1.0,1.0,35.0,700.0,1,0.05
2.0,2.0,52.0,1060.0,2,0.04905660377358491
2.0,2.0,57.0,1150.0,2,0.049565217391304345
3.0,1.5843757375501535,100.0,1720.0,3,0.05813953488372093
2.0,1.0,38.0,750.0,2,0.050666666666666665
2.0,0.0,58.0,1200.0,2,0.04833333333333333
2.0,2.0,57.0,1025.0,2,0.055609756097560976
2.0,1.0,49.0,1082.0,3,0.04528650646950092
2.0,1.0,36.0,750.0,2,0.048
2.0,1.0,35.0,726.0,2,0.048209366391184574
1.0,1.0,19.5,416.0,1,0.046875
2.0,2.0,45.0,900.0,2,0.05
1.0,1.0,25.0,502.0,1,0.049800796812749
3.0,1.0,67.0,1200.0,3,0.05583333333333333
1.0,1.0,17.0,500.0,1,0.034
1.0,1.0,22.5,540.0,1,0.041666666666666664
2.0,1.0,35.5,750.0,2,0.04733333333333333
3.0,2.0,80.0,1741.0,3,0.04595060310166571
2.0,0.0,58.0,1200.0,2,0.04833333333333333
2.0,1.0,36.5,750.0,2,0.048666666666666664
1.0,1.0,18.0,416.0,1,0.04326923076923077
2.0,0.0,49.0,883.0,2,0.05549263873159683
2.0,2.0,51.0,1052.0,2,0.04847908745247148
2.0,2.0,63.0,1220.0,2,0.051639344262295085
1.0,0.0,52.0,1150.0,1,0.04521739130434783
2.0,2.0,53.5,1192.0,2,0.04488255033557047
2.0,1.0,40.0,750.0,2,0.05333333333333334
1.0,1.0,35.0,600.0,1,0.058333333333333334
2.0,1.0,51.5,1035.0,2,0.049758454106280194
5.0,1.5843757375501535,130.0,3000.0,8,0.043333333333333335
1.0,1.0,15.0,410.0,1,0.036585365853658534
1.0,1.0,17.19,416.0,1,0.04132211538461539
4.0,3.0,100.0,2500.0,5,0.04
2.0,0.0,42.0,1082.0,3,0.038817005545286505
1.0,0.0,95.0,1840.0,2,0.051630434782608696
2.0,1.0,35.0,890.0,2,0.03932584269662921
2.0,1.0,45.0,883.0,2,0.05096262740656852
2.0,3.0,66.0,1415.0,3,0.046643109540636045
1.0,1.0,30.0,930.0,1,0.03225806451612903
2.0,1.5843757375501535,78.0,1635.0,3,0.047706422018348627
2.0,2.0,43.0,1050.0,2,0.040952380952380955
2.0,3.0,42.0,1007.0,2,0.041708043694141016
2.0,1.0,26.0,818.0,2,0.03178484107579462
2.0,2.0,50.0,1030.0,2,0.04854368932038835
2.0,2.0,32.0,795.0,2,0.04025157232704402
2.0,0.0,44.285,1302.5,2,0.033999999999999996
2.0,1.0,40.0,800.0,2,0.05
1.0,1.0,22.0,654.0,1,0.03363914373088685
2.0,3.0,42.0,1060.0,2,0.03962264150943396
2.0,1.0,33.0,750.0,2,0.044
2.0,3.0,39.0,920.0,2,0.042391304347826085
2.0,2.0,42.0,985.0,2,0.04263959390862944
1.0,1.0,15.0,410.0,1,0.036585365853658534
2.0,2.0,49.0,1120.0,2,0.04375
2.0,1.0,43.0,1110.0,2,0.03873873873873874
2.0,3.0,50.0,1170.0,2,0.042735042735042736
2.0,0.0,25.0,777.4,2,0.03215847697453049
2.0,1.0,32.0,800.0,2,0.04
2.0,1.0,32.0,950.0,2,0.03368421052631579
2.0,2.0,48.0,1400.0,3,0.03428571428571429
2.0,2.0,28.0,800.0,2,0.035
2.0,1.0,30.0,904.0,2,0.033185840707964605
2.0,2.0,30.0,1000.0,2,0.03
3.0,2.0,41.0,1240.0,3,0.03306451612903226
1.0,1.0,19.5,600.0,1,0.0325
2.0,2.0,32.0,1080.0,2,0.02962962962962963
2.0,1.0,34.0,1000.0,2,0.034
2.0,1.0,35.0,1015.0,2,0.034482758620689655
3.0,1.0,150.0,1904.0,3,0.07878151260504201
3.0,3.0,165.0,1839.0,3,0.08972267536704731
3.0,3.0,155.0,1904.0,3,0.08140756302521009
2.0,2.0,125.0,1517.0,2,0.08239947264337508
3.0,3.0,160.0,1839.0,3,0.08700380641653073
3.0,2.0,35.0,1400.0,3,0.025
4.0,2.0,89.0,2400.0,4,0.037083333333333336
2.0,0.0,62.0,1200.0,2,0.051666666666666666
3.0,1.0,70.0,1200.0,3,0.058333333333333334
2.0,2.0,27.0,850.0,2,0.03176470588235294
2.0,1.0,22.8,829.0,2,0.027503015681544028
3.0,1.0,184.0,1976.0,3,0.0931174089068826
2.0,1.0,59.0,1012.0,2,0.058300395256917
2.0,2.0,59.0,1012.0,2,0.058300395256917
3.0,2.0,75.0,1480.0,3,0.05067567567567568
3.0,2.0,70.0,1430.0,3,0.04895104895104895
1.0,3.0,60.0,1245.0,2,0.04819277108433735
2.0,1.0,62.0,1012.0,2,0.06126482213438735
2.0,2.0,57.0,1190.0,3,0.04789915966386555
2.0,1.0,41.0,995.0,2,0.04120603015075377
2.0,2.0,75.0,1495.0,3,0.05016722408026756
2.0,1.0,52.0,1125.0,2,0.04622222222222222
2.0,3.0,48.0,1150.0,2,0.04173913043478261
2.0,3.0,43.0,1070.0,2,0.04018691588785047
2.0,2.0,85.0,1620.0,3,0.05246913580246913
2.0,1.0,45.0,1026.0,2,0.043859649122807015
1.0,1.0,18.0,450.0,1,0.04
2.0,2.0,38.5,907.0,2,0.04244762954796031
2.0,2.0,57.0,1181.0,2,0.04826418289585097
2.0,1.0,42.0,900.0,2,0.04666666666666667
3.0,3.0,66.0,1400.0,3,0.047142857142857146
2.0,1.0,50.0,976.0,2,0.05122950819672131
4.0,2.0,125.0,2700.0,5,0.046296296296296294
2.0,3.0,58.0,1299.0,2,0.044649730561970746
2.0,1.0,35.0,900.0,2,0.03888888888888889
2.0,2.0,55.0,1166.0,2,0.04716981132075472
3.0,0.0,65.0,1320.0,3,0.04924242424242424
2.0,2.0,56.0,1117.0,2,0.050134288272157566
2.0,1.0,55.0,1200.0,2,0.04583333333333333
2.0,2.0,60.0,1200.0,2,0.05
2.0,1.0,51.0,1013.0,2,0.050345508390918066
3.0,2.0,65.0,1324.0,3,0.04909365558912387
2.0,1.0,38.0,965.0,2,0.039378238341968914
2.0,2.0,32.0,866.0,2,0.03695150115473441
3.0,2.0,80.0,1442.0,3,0.05547850208044383
2.0,1.0,98.0,1270.0,2,0.07716535433070866
2.0,2.0,48.0,1200.0,2,0.04
1.0,1.0,53.0,655.0,1,0.08091603053435115
3.0,2.0,150.0,1820.0,3,0.08241758241758242
5.0,3.0,335.0,3252.0,4,0.10301353013530136
4.0,1.0,270.0,2700.0,3,0.1
4.0,2.0,260.0,2392.0,3,0.10869565217391304
4.0,2.0,260.0,2408.0,3,0.1079734219269103
4.0,1.0,260.0,2500.0,3,0.104
3.0,2.0,130.0,1620.0,3,0.08024691358024691
5.0,3.0,388.0,3260.0,4,0.11901840490797547
5.0,2.0,335.0,3197.0,4,0.10478573662808884
2.0,1.0,150.0,1490.0,2,0.10067114093959731
4.0,0.0,88.0,1440.0,4,0.06111111111111111
1.0,1.0,17.0,418.0,1,0.04066985645933014
3.0,2.0,88.0,1909.0,3,0.04609743321110529
2.0,1.0,51.99,1170.0,2,0.04443589743589744
2.0,1.0,50.66,1140.0,2,0.04443859649122807
2.0,1.0,53.33,1200.0,2,0.044441666666666664
3.0,2.0,150.0,1934.0,3,0.07755946225439504
1.0,0.0,36.0,540.0,1,0.06666666666666667
2.0,2.0,50.66,1190.0,2,0.042571428571428566
2.0,2.0,50.66,1140.0,2,0.04443859649122807
3.0,2.0,120.0,1559.0,3,0.07697241821680564
1.0,1.0,30.84,700.0,1,0.04405714285714286
2.0,1.0,55.55,1250.0,2,0.04444
2.0,1.0,53.33,1200.0,2,0.044441666666666664
2.0,2.0,49.0,952.0,2,0.051470588235294115
1.0,1.0,30.84,700.0,1,0.04405714285714286
2.0,1.0,55.55,1250.0,2,0.04444
7.0,2.0,85.0,2456.0,7,0.03460912052117264
2.0,2.0,50.66,1140.0,2,0.04443859649122807
2.0,2.0,50.66,1140.0,2,0.04443859649122807
3.0,1.0,223.0,2791.0,3,0.07989967753493371
1.0,0.0,58.0,884.0,2,0.06561085972850679
2.0,1.0,73.0,1400.0,3,0.052142857142857144
4.0,3.0,160.0,3000.0,4,0.05333333333333334
2.0,3.0,180.0,2400.0,3,0.075
2.0,2.0,85.0,1423.0,3,0.059732958538299366
1.0,1.0,180.0,3040.0,2,0.05921052631578947
2.0,2.0,47.0,1165.0,2,0.04034334763948498
2.0,2.0,35.0,1050.0,2,0.03333333333333333
2.0,1.0,57.0,1075.0,2,0.053023255813953486
2.0,1.0,50.0,1000.0,2,0.05
2.0,1.0,165.0,1320.0,2,0.125
2.0,1.0,102.0,1253.0,2,0.08140462889066241
3.0,2.0,160.0,1580.0,3,0.10126582278481013
5.0,2.0,425.0,3500.0,4,0.12142857142857143
1.0,1.0,110.0,1005.0,2,0.10945273631840796
4.0,1.0,275.0,2292.0,3,0.1199825479930192
2.0,3.0,100.0,1290.0,2,0.07751937984496124
2.0,3.0,110.0,1300.0,2,0.08461538461538462
2.0,2.0,119.0,1325.0,2,0.08981132075471698
2.0,1.0,75.2,1140.0,2,0.06596491228070175
2.0,3.0,100.0,1260.0,2,0.07936507936507936
3.0,1.5843757375501535,210.0,1975.0,3,0.10632911392405063
2.0,1.0,200.0,1900.0,2,0.10526315789473684
3.0,2.0,286.0,2292.0,3,0.12478184991273997
3.0,3.0,290.0,2300.0,3,0.12608695652173912
2.0,1.0,150.0,1320.0,2,0.11363636363636363
2.0,2.0,110.0,1320.0,2,0.08333333333333333
4.0,1.5843757375501535,775.0,5985.0,4,0.12949039264828738
3.0,0.0,300.0,2246.0,3,0.13357079252003562
2.0,1.0,100.0,1083.0,2,0.09233610341643583
3.0,1.0,200.0,1744.0,3,0.11467889908256881
2.0,1.0,128.0,1180.0,2,0.10847457627118644
2.0,1.0,160.0,1320.0,2,0.12121212121212122
2.0,2.0,125.0,1370.0,2,0.09124087591240876
2.0,2.0,85.0,1100.0,2,0.07727272727272727
2.0,1.0,165.0,1249.0,2,0.1321056845476381
2.0,2.0,100.0,1200.0,2,0.08333333333333333
3.0,2.0,300.0,2223.0,3,0.1349527665317139
4.0,1.0,210.0,1744.0,3,0.12041284403669725
4.0,2.0,245.0,1866.0,3,0.13129689174705253
2.0,1.0,160.0,1320.0,2,0.12121212121212122
2.0,2.0,103.0,1350.0,2,0.07629629629629629
4.0,0.0,625.0,6000.0,4,0.10416666666666667
2.0,1.0,160.0,1320.0,2,0.12121212121212122
3.0,2.0,210.0,1710.0,3,0.12280701754385964
3.0,3.0,250.0,1700.0,3,0.14705882352941177
2.0,2.0,95.0,1355.0,2,0.07011070110701106
3.0,1.0,170.0,1600.0,3,0.10625
2.0,1.0,100.0,1260.0,2,0.07936507936507936
16.0,1.5843757375501535,550.0,10000.0,16,0.055
5.0,1.5843757375501535,600.0,5000.0,4,0.12
2.0,1.0,48.23,1206.0,2,0.03999170812603648
2.0,2.0,40.0,1100.0,2,0.03636363636363636
2.0,1.0,47.88,1197.0,2,0.04
2.0,1.0,47.8,1197.0,2,0.03993316624895572
2.0,1.0,42.79,1070.0,2,0.039990654205607476
2.0,2.0,38.6,1070.0,2,0.03607476635514019
2.0,2.0,59.4,1485.0,3,0.04
2.0,3.0,48.6,1215.0,3,0.04
2.0,1.0,56.15,1404.0,3,0.03999287749287749
2.0,1.0,51.0,1200.0,2,0.0425
2.0,1.0,150.0,2400.0,3,0.0625
3.0,1.5843757375501535,110.0,1828.0,3,0.060175054704595186
2.0,2.0,58.0,1186.0,2,0.048903878583473864
3.0,2.0,105.0,1847.0,3,0.0568489442338928
5.0,2.0,550.0,9600.0,5,0.057291666666666664
3.0,3.0,70.0,1435.0,3,0.04878048780487805
2.0,2.0,58.0,1187.0,2,0.04886267902274642
3.0,2.0,110.0,1847.0,3,0.05955603681645912
3.0,3.0,71.0,1460.0,3,0.04863013698630137
2.0,2.0,59.0,1185.0,2,0.049789029535864976
3.0,3.0,70.0,1436.0,3,0.04874651810584958
3.0,3.0,71.0,1462.0,3,0.04856361149110807
3.0,2.0,105.0,1790.0,3,0.05865921787709497
2.0,1.0,45.5,1070.0,2,0.04252336448598131
2.0,2.0,56.0,1145.0,2,0.04890829694323144
5.0,1.5843757375501535,230.0,3401.0,4,0.06762716847985886
2.0,1.5843757375501535,69.0,1455.0,2,0.04742268041237113
1.0,1.0,30.0,627.0,1,0.04784688995215311
2.0,1.0,68.5,1302.0,2,0.05261136712749616
3.0,1.5843757375501535,111.0,1760.0,3,0.06306818181818181
2.0,2.0,58.0,1185.0,2,0.048945147679324896
1.0,0.0,75.0,1500.0,1,0.05
2.0,2.0,53.0,1075.0,2,0.04930232558139535
3.0,0.0,97.0,1790.0,3,0.05418994413407821
4.0,2.0,175.0,2700.0,4,0.06481481481481481
2.0,2.0,106.0,1786.0,3,0.0593505039193729
3.0,2.0,107.0,1787.0,3,0.05987688864017907
2.0,2.0,54.0,1141.0,2,0.04732690622261174
3.0,1.5843757375501535,110.0,1760.0,3,0.0625
2.0,2.0,57.0,1160.0,2,0.04913793103448276
2.0,2.0,55.0,1095.0,2,0.0502283105022831
2.0,2.0,56.0,1142.0,2,0.04903677758318739
2.0,2.0,54.0,1074.0,2,0.05027932960893855
2.0,1.0,60.0,1285.0,2,0.04669260700389105
2.0,2.0,53.0,1075.0,2,0.04930232558139535
2.0,2.0,56.0,1140.0,2,0.04912280701754386
2.0,1.0,70.0,1400.0,2,0.05
2.0,2.0,56.0,1140.0,2,0.04912280701754386
3.0,2.0,120.0,1787.0,3,0.06715165081141578
2.0,2.0,59.0,1185.0,2,0.049789029535864976
3.0,2.0,105.0,1790.0,3,0.05865921787709497
2.0,2.0,55.0,1130.0,2,0.048672566371681415
2.0,2.0,54.0,1094.0,2,0.04936014625228519
3.0,2.0,80.0,1170.0,3,0.06837606837606838
2.0,2.0,65.0,1400.0,2,0.04642857142857143
2.0,2.0,59.0,1195.0,2,0.049372384937238493
3.0,2.0,120.0,1790.0,3,0.0670391061452514
3.0,3.0,71.5,1454.0,3,0.049174690508940855
2.0,2.0,35.0,1200.0,2,0.029166666666666667
2.0,2.0,38.0,1100.0,2,0.034545454545454546
3.0,1.5843757375501535,285.0,2180.0,3,0.13073394495412843
3.0,3.0,273.0,2180.0,3,0.12522935779816513
2.0,1.0,53.5,1152.0,2,0.046440972222222224
2.0,2.0,43.0,1027.0,2,0.04186952288218111
2.0,2.0,44.0,1092.0,2,0.040293040293040296
2.0,2.0,43.0,1027.0,2,0.04186952288218111
2.0,2.0,44.0,1092.0,2,0.040293040293040296
2.0,1.0,55.0,1143.0,2,0.048118985126859144
2.0,2.0,44.0,1024.0,2,0.04296875
3.0,3.0,79.0,1600.0,3,0.049375
2.0,2.0,42.0,1027.0,2,0.04089581304771178
2.0,1.0,50.0,1076.0,2,0.046468401486988845
2.0,2.0,44.0,1027.0,2,0.042843232716650435
2.0,1.0,53.0,1084.0,2,0.048892988929889296
2.0,2.0,56.0,1300.0,2,0.043076923076923075
2.0,2.0,44.0,1027.0,2,0.042843232716650435
2.0,1.0,60.0,1245.0,3,0.04819277108433735
2.0,1.0,44.0,1027.0,2,0.042843232716650435
2.0,1.0,46.0,1110.0,2,0.04144144144144144
3.0,1.0,114.0,2100.0,4,0.054285714285714284
2.0,2.0,44.0,1027.0,2,0.042843232716650435
1.0,1.0,33.0,720.0,1,0.04583333333333333
2.0,2.0,44.0,1027.0,2,0.042843232716650435
2.0,1.0,52.0,1162.0,2,0.04475043029259897
2.0,1.0,53.0,1041.0,2,0.05091258405379443
3.0,2.0,83.0,1535.0,3,0.054071661237785014
3.0,2.0,85.0,1535.0,3,0.05537459283387622
3.0,2.0,86.0,1535.0,3,0.056026058631921824
2.0,1.0,92.0,1564.0,3,0.058823529411764705
2.0,3.0,55.0,1238.0,2,0.0444264943457189
3.0,2.0,89.0,1335.0,3,0.06666666666666667
